DATA;FORNECEDOR;DESTINO;ESTADO/MUNICIPIO;TIPO;QUANTIDADE;VALOR;DESTINATARIO;UF;DATA DE ENTREGA
16/05/2020;LEISTUNG;PARA;ESTADO;UTI;20;1200000,00;Secretaria Estadual de Saúde;PA;17/05/2020
16/05/2020;MAGNAMED;PARA;ESTADO;TRANSPORTE;30;1448700,00;Secretaria Estadual de Saúde;PA;17/05/2020
21/05/2020;VYAIRE;PARA;ESTADO;UTI;20;1200000,00;Secretaria Estadual de Saúde;PA;22/05/2020
21/05/2020;MAGNAMED;PARA;ESTADO;TRANSPORTE;60;2897400,00;Secretaria Estadual de Saúde;PA;22/05/2020
24/05/2020;LEISTUNG;PARA;ESTADO;UTI;40;2400000,00;Secretaria Estadual de Saúde;PA;25/05/2020
28/05/2020;VYAIRE;PARA;MUNICIPIO;UTI;15;900000,00;BELÉM - Secretaria Municipal de Saúde;PA;29/05/2020
28/05/2020;MAGNAMED;PARA;MUNICIPIO;TRANSPORTE;15;724350,00;BELÉM - Secretaria Municipal de Saúde;PA;29/05/2020
28/05/2020;MAGNAMED;PARA;ESTADO;TRANSPORTE;42;2028180,00;Secretaria Estadual de Saúde;PA;29/05/2020
30/05/2020;WEG;PARA;ESTADO;UTI;20;1200000,00;Secretaria Estadual de Saúde;PA;31/05/2020
30/05/2020;WEG;PARA;ESTADO;UTI;22;1320000,00;Secretaria Estadual de Saúde;PA;31/05/2020
04/06/2020;VYAIRE;PARA;MUNICIPIO;UTI;9;540000,00;Secretaria Municipal de Saúde (Castanhal);PA;06/06/2020
04/06/2020;WEG;PARA;MUNICIPIO;UTI;1;60000,00;Secretaria Municipal de Saúde (Castanhal);PA;06/06/2020
04/06/2020;MAGNAMED;PARA;MUNICIPIO;TRANSPORTE;20;965800,00;Secretaria Municipal de Saúde (Castanhal);PA;05/06/2020
26/06/2020;MAGNAMED;PARA;MUNICIPIO;TRANSPORTE;2;96580,00;Secretaria Municipal de Saúde (ABAETETUBA);PA;02/07/2020
26/06/2020;MAGNAMED;PARA;MUNICIPIO;TRANSPORTE;2;96580,00;Secretaria Municipal de Saúde (ABAETETUBA);PA;03/07/2020
26/06/2020;VYAIRE;PARA;MUNICIPIO;UTI;3;180000,00;Secretaria Municipal de Saúde (MARABÁ);PA;03/07/2020
26/06/2020;MAGNAMED;PARA;MUNICIPIO;TRANSPORTE;3;144870,00;Secretaria Municipal de Saúde (PARAUPEBAS);PA;03/07/2020
26/06/2020;VYAIRE;PARA;MUNICIPIO;UTI;2;120000,00;Secretaria Municipal de Saúde (PARAUPEBAS);PA;03/07/2020
07/07/2020;MAGNAMED;PARA;MUNICIPIO;TRANSPORTE;1;48290,00;AUGUSTO CORRÊA - HOSPITAL E MATERNIDADE SÃO MIGUEL;PA;11/07/2020
07/07/2020;MAGNAMED;PARA;MUNICIPIO;TRANSPORTE;1;48290,00;Santa Maria do Pará - HOSPITAL DA ORDEM TERCEIRA - UNID. SANTA MARIA;PA;11/07/2020
07/07/2020;MAGNAMED;PARA;MUNICIPIO;TRANSPORTE;1;48290,00;Santo Antônio da Tauá - HOSPITAL MATERNIDADE SANTO ANTONIO;PA;11/07/2020
10/07/2020;MAGNAMED;PARA;MUNICIPIO;TRANSPORTE;3;144870,00;BRAGANÇA - Secretaria Municipal de Saúde;PA;16/07/2020
10/07/2020;MAGNAMED;PARA;MUNICIPIO;TRANSPORTE;2;96580,00;CAPANEMA - Secretaria Municipal de Saúde;PA;16/07/2020
10/07/2020;MAGNAMED;PARA;ESTADO;TRANSPORTE;3;144870,00;BELÉM - Secretaria Estadual de Saúde;PA;16/07/2020
10/07/2020;VYAIRE;PARA;ESTADO;UTI;2;120000,00;BELÉM - Secretaria Estadual de Saúde;PA;16/07/2020
17/07/2020;MAGNAMED;PARA;MUNICIPIO;TRANSPORTE;2;96580,00;TUCURUI -  Secretaria Municipal de Saúde ;PA;24/07/2020
17/07/2020;MAGNAMED;PARA;MUNICIPIO;TRANSPORTE;3;144870,00;MARABA -  Secretaria Municipal de Saúde ;PA;24/07/2020
31/07/2020;KTK;PARA;MUNICIPIO;TRANSPORTE;3;60000,00;SMS de Braganca;PA;10/08/2020
09/08/2020;VYAIRE;PARA;MUNICIPIO;UTI;3;180000,00;SMS de Braganca;PA;14/08/2020
09/08/2020;VYAIRE;PARA;MUNICIPIO;UTI;10;600000,00;SMS de Castanhal;PA;14/08/2020
09/08/2020;MAGNAMED;PARA;MUNICIPIO;TRANSPORTE;10;482900,00;SMS de Castanhal;PA;14/08/2020
21/09/2020;KTK;PARA;MUNICIPIO;TRANSPORTE;1;20000,00;SMS de Paragominas;PA;28/09/2020
21/09/2020;LEISTUNG;PARA;MUNICIPIO;UTI;1;60000,00;SMS de Paragominas;PA;28/09/2020
28/05/2020;MAGNAMED;TOCANTINS;ESTADO;TRANSPORTE;20;965800,00;Secretaria Estadual de Saúde ;TO;30/05/2020
05/06/2020;VYAIRE;TOCANTINS;ESTADO;UTI;20;1200000,00;Secretaria Estadual de Saúde ;TO;08/06/2020
09/06/2020;VYAIRE;TOCANTINS;ESTADO;UTI;15;900000,00;Secretaria Estadual de Saúde ;TO;12/06/2020
09/06/2020;MAGNAMED;TOCANTINS;ESTADO;TRANSPORTE;15;724350,00;Secretaria Estadual de Saúde ;TO;12/06/2020
07/07/2020;MAGNAMED;TOCANTINS;MUNICIPIO;TRANSPORTE;1;48290,00;Alvorada - Hospital de Alvorada;TO;14/07/2020
07/07/2020;MAGNAMED;TOCANTINS;MUNICIPIO;TRANSPORTE;2;96580,00;Araguaçu - Hospital Araguaçu;TO;13/07/2020
07/07/2020;MAGNAMED;TOCANTINS;MUNICIPIO;TRANSPORTE;2;96580,00;Arapoema - Hospital Regional de Arapoema;TO;13/07/2020
07/07/2020;MAGNAMED;TOCANTINS;MUNICIPIO;TRANSPORTE;2;96580,00;Arraias - Hospital Regional de Arraias;TO;11/07/2020
07/07/2020;MAGNAMED;TOCANTINS;MUNICIPIO;TRANSPORTE;2;96580,00;Dianópolis - Hospital Regional de Dianópolis;TO;12/07/2020
07/07/2020;VYAIRE;TOCANTINS;MUNICIPIO;UTI;7;420000,00;Gurupi - Hospital Regional de Gurupi;TO;14/07/2020
07/07/2020;MAGNAMED;TOCANTINS;MUNICIPIO;TRANSPORTE;6;289740,00;Gurupi - Hospital Regional de Gurupi;TO;14/07/2020
07/07/2020;MAGNAMED;TOCANTINS;MUNICIPIO;TRANSPORTE;2;96580,00;Miracema - Hospital Estadual de Miracema;TO;15/07/2020
10/07/2020;MAGNAMED;TOCANTINS;MUNICIPIO;TRANSPORTE;3;144870,00;COLINAS DO TOCANTINS - Secretaria Municipal de Saúde;TO;15/07/2020
10/07/2020;VYAIRE;TOCANTINS;MUNICIPIO;UTI;3;180000,00;COLINAS DO TOCANTINS - Secretaria Municipal de Saúde;TO;15/07/2020
10/07/2020;MAGNAMED;TOCANTINS;MUNICIPIO;TRANSPORTE;3;144870,00;GURUPI - Secretaria Municipal de Saúde;TO;15/07/2020
10/07/2020;VYAIRE;TOCANTINS;MUNICIPIO;UTI;3;180000,00;GURUPI - Secretaria Municipal de Saúde;TO;15/07/2020
10/07/2020;MAGNAMED;TOCANTINS;MUNICIPIO;TRANSPORTE;3;144870,00;PORTO NACIONAL - Secretaria Municipal de Saúde;TO;15/07/2020
10/07/2020;MAGNAMED;TOCANTINS;MUNICIPIO;TRANSPORTE;2;96580,00;TOCANTINÓPOLIS - Secretaria Municipal de Saúde;TO;15/07/2020
10/07/2020;MAGNAMED;TOCANTINS;MUNICIPIO;TRANSPORTE;2;96580,00;TOCANTINÓPOLIS - Secretaria Municipal de Saúde;TO;15/07/2020
10/07/2020;VYAIRE;TOCANTINS;MUNICIPIO;UTI;1;60000,00;TOCANTINÓPOLIS - Secretaria Municipal de Saúde;TO;15/07/2020
10/07/2020;VYAIRE;TOCANTINS;MUNICIPIO;UTI;1;60000,00;TOCANTINÓPOLIS - Secretaria Municipal de Saúde;TO;15/07/2020
17/07/2020;VYAIRE;TOCANTINS;ESTADO;UTI;2;120000,00;PALMAS - Secretaria Estadual de Saúde;TO;27/07/2020
17/07/2020;MAGNAMED;TOCANTINS;ESTADO;TRANSPORTE;2;96580,00;PALMAS - Secretaria Estadual de Saúde;TO;27/07/2020
24/07/2020;VYAIRE;TOCANTINS;ESTADO;UTI;3;180000,00;PALMAS - Secretaria Estadual de Saúde ;TO;03/08/2020
24/07/2020;KTK;TOCANTINS;ESTADO;TRANSPORTE;3;60000,00;PALMAS - Secretaria Estadual de Saúde ;TO;03/08/2020
04/09/2020;KTK;TOCANTINS;MUNICIPIO;TRANSPORTE;10;200000,00;SECR. MUN. DE SAÚDE DE PALMAS;TO;09/09/2020
04/09/2020;MAGNAMED;TOCANTINS;MUNICIPIO;UTI;9;540000,00;SECR. MUN. DE SAÚDE DE PALMAS;TO;09/09/2020
04/09/2020;VYAIRE;TOCANTINS;MUNICIPIO;UTI;11;660000,00;SECR. MUN. DE SAÚDE DE PALMAS;TO;09/09/2020
04/09/2020;KTK;TOCANTINS;MUNICIPIO;TRANSPORTE;6;120000,00;SMS de GURUPI;TO;09/09/2020
04/09/2020;MAGNAMED;TOCANTINS;MUNICIPIO;UTI;6;360000,00;SMS de GURUPI;TO;09/09/2020
09/09/2020;KTK;TOCANTINS;MUNICIPIO;TRANSPORTE;10;200000,00;SECR. MUN. DE SAÚDE DE PALMAS;TO;12/09/2020
09/09/2020;KTK;TOCANTINS;MUNICIPIO;UTI;20;1200000,00;SECR. MUN. DE SAÚDE DE PALMAS;TO;12/09/2020
26/10/2020;KTK;TOCANTINS;MUNICIPIO;TRANSPORTE;2;40000,00;SMS de Pindorama do Tocantins;TO;04/11/2020
26/10/2020;KTK;TOCANTINS;MUNICIPIO;TRANSPORTE;2;40000,00;SMS de Colmeia;TO;04/11/2020
26/10/2020;KTK;TOCANTINS;MUNICIPIO;TRANSPORTE;2;40000,00;SMS de Cristalandia;TO;04/11/2020
26/10/2020;KTK;TOCANTINS;MUNICIPIO;TRANSPORTE;2;40000,00;SMS de Natividade;TO;04/11/2020
26/10/2020;KTK;TOCANTINS;MUNICIPIO;TRANSPORTE;2;40000,00;SMS de Araguatins;TO;29/10/2020
26/10/2020;KTK;TOCANTINS;MUNICIPIO;TRANSPORTE;2;40000,00;SMS de Figueiropolis;TO;04/11/2020
26/10/2020;KTK;TOCANTINS;MUNICIPIO;TRANSPORTE;2;40000,00;SMS de Arraias;TO;30/10/2020
26/10/2020;KTK;TOCANTINS;MUNICIPIO;TRANSPORTE;2;40000,00;SMS de Itacaja;TO;04/11/2020
26/10/2020;KTK;TOCANTINS;MUNICIPIO;TRANSPORTE;2;40000,00;SMS de Parana;TO;04/11/2020
26/10/2020;KTK;TOCANTINS;MUNICIPIO;TRANSPORTE;2;40000,00;SMS de Brejinho de Nazare;TO;04/11/2020
26/10/2020;KTK;TOCANTINS;MUNICIPIO;TRANSPORTE;2;40000,00;SMS de Taguatinga;TO;29/10/2020
26/10/2020;KTK;TOCANTINS;MUNICIPIO;TRANSPORTE;2;40000,00;SMS de Silvanopolis;TO;04/11/2020
26/10/2020;KTK;TOCANTINS;MUNICIPIO;TRANSPORTE;2;40000,00;SMS de Monte do Carmo;TO;04/11/2020
10/04/2020;MAGNAMED-REQUISIÇÃO;AMAZONAS;ESTADO;UTI;10;600000,00;Hospital Pronto Socorro da Zona Norte Delphina de Abdel de Azzis ;AM;11/04/2020
10/04/2020;MAGNAMED-REQUISIÇÃO;AMAZONAS;ESTADO;TRANSPORTE;10;482900,00;Hospital Pronto Socorro da Zona Norte Delphina de Abdel de Azzis ;AM;23/04/2020
18/04/2020;MAGNAMED;AMAZONAS;ESTADO;TRANSPORTE;15;724350,00;Secretaria Estadual de Saúde;AM;20/04/2020
22/04/2020;SUZANO/Zhongxun Medical;AMAZONAS;ESTADO;UTI;10;1700816,50;Secretaria Estadual de Saúde;AM;23/04/2020
22/04/2020;SUZANO/Resmed;AMAZONAS;ESTADO;UTI;10;912708,40;Secretaria Estadual de Saúde;AM;23/04/2020
29/04/2020;VYAIRE;AMAZONAS;ESTADO;UTI;25;1500000,00;Secretaria Estadual de Saúde;AM;30/04/2020
29/04/2020;MAGNAMED;AMAZONAS;ESTADO;TRANSPORTE;10;482900,00;Secretaria Estadual de Saúde;AM;30/04/2020
15/05/2020;MAGNAMED;AMAZONAS;MUNICIPIO;TRANSPORTE;10;482900,00;Secretaria Municipal de Saúde (TABATINGA) Obs: Entregues na Foça Aérea Brasileira FAB/SP;AM;16/05/2020
15/05/2020;MAGNAMED;AMAZONAS;MUNICIPIO;TRANSPORTE;8;386320,00;Secretaria Municipal de Saúde (SAO GABRIEL DA CACHOEIRA) Obs: Entregues na Foça Aérea Brasileira FAB/SP;AM;16/05/2020
16/05/2020;KTK;AMAZONAS;MUNICIPIO;UTI;20;1200000,00;Secretaria Municipal de Saúde;AM;17/06/2020
16/05/2020;MAGNAMED;AMAZONAS;MUNICIPIO;TRANSPORTE;10;482900,00;Secretaria Municipal de Saúde;AM;17/06/2020
20/05/2020;VYAIRE;AMAZONAS;ESTADO;UTI;15;900000,00;Secretaria Estadual de Saúde;AM;21/05/2020
20/05/2020;MAGNAMED;AMAZONAS;ESTADO;TRANSPORTE;5;241450,00;Secretaria Estadual de Saúde;AM;21/05/2020
21/05/2020;VYAIRE;AMAZONAS;ESTADO;UTI;14;840000,00;Secretaria Estadual de Saúde;AM;23/05/2020
21/05/2020;VYAIRE;AMAZONAS;ESTADO;UTI;1;60000,00;Secretaria Estadual de Saúde;AM;23/05/2020
21/05/2020;MAGNAMED;AMAZONAS;ESTADO;TRANSPORTE;5;241450,00;Secretaria Estadual de Saúde;AM;23/05/2020
10/06/2020;MAGNAMED;AMAZONAS;ESTADO;TRANSPORTE;16;772640,00;FAB Manaus - Amazonas;AM;12/06/2020
26/06/2020;MAGNAMED;AMAZONAS;MUNICIPIO;TRANSPORTE;5;241450,00;Secretaria Municipal de Saúde (Itacoatiara);AM;02/07/2020
26/06/2020;VYAIRE;AMAZONAS;MUNICIPIO;UTI;5;300000,00;Secretaria Municipal de Saúde (Itacoatiara);AM;02/07/2020
26/06/2020;KTK;AMAZONAS;MUNICIPIO;TRANSPORTE;18;360000,00;Secretaria Municipal de Saúde (Manaus);AM;01/07/2020
08/10/2020;KTK;AMAZONAS;ESTADO;TRANSPORTE;20;400000;12o Batalhao de Suprimento;AM;15/10/2020
23/10/2020;MAGNAMED;AMAZONAS;ESTADO;UTI;30;1800000,00;SES AMAZONAS ;AM;25/10/2020
11/04/2020;MAGNAMED-REQUISIÇÃO;AMAPA;ESTADO;UTI;10;600000,00;Maternidade Zona Norte Dra. Eucléia;AP;11/04/2020
18/04/2020;MAGNAMED;AMAPA;ESTADO;TRANSPORTE;10;482900,00;Secretaria Estadual de Saúde;AP;19/04/2020
18/04/2020;VYAIRE;AMAPA;ESTADO;UTI;5;300000,00;Secretaria Estadual de Saúde;AP;19/04/2020
21/04/2020;L C DADDE COM AT INST MAT MEDICO EPP;AMAPA;ESTADO;UTI;20;2190000,00;Secretaria Estadual de Saúde;AP;23/04/2020
01/05/2020;LEISTUNG;AMAPA;ESTADO;TRANSPORTE;2;37000,00;Secretaria Estadual de Saúde;AP;02/05/2020
01/05/2020;LEISTUNG;AMAPA;ESTADO;UTI;14;840000,00;Secretaria Estadual de Saúde;AP;02/05/2020
01/05/2020;MAGNAMED;AMAPA;ESTADO;TRANSPORTE;4;193160,00;Secretaria Estadual de Saúde;AP;02/05/2020
24/05/2020;VYAIRE;AMAPA;ESTADO;UTI;30;1800000,00;Secretaria Estadual de Saúde;AP;24/05/2020
28/05/2020;VYAIRE;AMAPA;ESTADO;UTI;10;600000,00;Secretaria Estadual de Saúde;AP;29/05/2020
09/06/2020;VYAIRE;AMAPA;ESTADO;UTI;10;600000,00;Secretaria Estadual de Saúde;AP;12/06/2020
09/06/2020;MAGNAMED;AMAPA;ESTADO;TRANSPORTE;10;482900,00;Secretaria Estadual de Saúde;AP;12/06/2020
30/05/2020;WEG;PIAUI;ESTADO;UTI;10;600000,00;Secretaria Estadual de Saúde;PI;02/06/2020
31/05/2020;MAGNAMED;PIAUI;ESTADO;TRANSPORTE;10;482900,00;Secretaria Estadual de Saúde;PI;02/06/2020
04/06/2020;VYAIRE;PIAUI;MUNICIPIO;UTI;5;300000,00;Secretaria Municipal de Saúde (Parnaíba);PI;06/06/2020
04/06/2020;MAGNAMED;PIAUI;MUNICIPIO;TRANSPORTE;5;241450,00;Secretaria Municipal de Saúde (Parnaíba);PI;06/06/2020
09/06/2020;MAGNAMED;PIAUI;ESTADO;UTI;4;240000,00;Secretaria Estadual de Saúde;PI;12/06/2020
09/06/2020;VYAIRE;PIAUI;ESTADO;UTI;1;60000,00;Secretaria Estadual de Saúde;PI;12/06/2020
09/06/2020;VYAIRE;PIAUI;ESTADO;UTI;5;300000,00;Secretaria Estadual de Saúde;PI;12/06/2020
09/06/2020;MAGNAMED;PIAUI;ESTADO;TRANSPORTE;10;482900,00;Secretaria Estadual de Saúde;PI;12/06/2020
16/06/2020;MAGNAMED;PIAUI;ESTADO;TRANSPORTE;10;482900,00;Secretaria Estadual de Saúde;PI;19/06/2020
16/06/2020;VYAIRE;PIAUI;ESTADO;UTI;10;600000,00;Secretaria Estadual de Saúde;PI;19/06/2020
26/06/2020;MAGNAMED;PIAUI;MUNICIPIO;TRANSPORTE;10;482900,00;Secretaria Municipal de Saúde (PICOS);PI;01/07/2020
26/06/2020;VYAIRE;PIAUI;MUNICIPIO;UTI;10;600000,00;Secretaria Municipal de Saúde (TERESINA);PI;01/07/2020
07/07/2020;VYAIRE;PIAUI;MUNICIPIO;UTI;10;600000,00;PICOS - HOSPITAL JUSTINO LUZ;PI;16/07/2020
07/07/2020;VYAIRE;PIAUI;MUNICIPIO;UTI;10;600000,00;TERESINA - HOSPITAL GETÚLIO VARGAS;PI;17/07/2020
10/07/2020;MAGNAMED;PIAUI;MUNICIPIO;TRANSPORTE;5;241450,00;CORRENTE - Secretaria Municipal de Saúde;PI;16/07/2020
10/07/2020;MAGNAMED;PIAUI;ESTADO;TRANSPORTE;15;724350,00;TERESINA - Secretaria Estadual de Saúde;PI;16/07/2020
10/07/2020;VYAIRE;PIAUI;ESTADO;UTI;5;300000,00;TERESINA - Secretaria Estadual de Saúde;PI;16/07/2020
17/07/2020;VYAIRE;PIAUI;ESTADO;UTI;8;480000,00;TERESINA - Secretaria Estadual de Saúde  ;PI;31/07/2020
17/07/2020;KTK;PIAUI;ESTADO;TRANSPORTE;24;480000,00;TERESINA - Secretaria Estadual de Saúde  ;PI;31/07/2020
17/07/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;2;40000,00;BOCAÍNA - Secretaria Municipal de Saúde ;PI;31/07/2020
17/07/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;2;40000,00;CASTELO DO PIAUI - Secretaria Municipal de Saúde ;PI;31/07/2020
17/07/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;2;40000,00;JAICOS DO PIAUI- Secretaria Municipal de Saúde ;PI;31/07/2020
17/07/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;2;40000,00;PALMEIRAIS DO PIAUI- Secretaria Municipal de Saúde ;PI;31/07/2020
17/07/2020;MAGNAMED;PIAUI;MUNICIPIO;TRANSPORTE;1;48290,00;SÃO PEDRO DO PIAUI- Secretaria Municipal de Saúde ;PI;31/07/2020
17/07/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;1;20000,00;SÃO PEDRO DO PIAUI- Secretaria Municipal de Saúde ;PI;31/07/2020
24/07/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;2;40000,00;JACOBINA DO PIAUI - Secretaria Municipal de Saúde ;PI;07/08/2020
09/08/2020;MAGNAMED;PIAUI;MUNICIPIO;TRANSPORTE;2;96580,00;SECR MUN DE SAUDE DE RIBEIRO GONCALVES;PI;14/08/2020
09/08/2020;MAGNAMED;PIAUI;MUNICIPIO;TRANSPORTE;2;96580,00;SECR MUN DE SAUDE DE CORRENTE  PI;PI;14/08/2020
09/08/2020;MAGNAMED;PIAUI;MUNICIPIO;TRANSPORTE;2;96580,00;SECR MUN DE SAUDE DE VALENCA DO PIAUIPI;PI;14/08/2020
14/08/2020;VYAIRE;PIAUI;MUNICIPIO;UTI;5;300000,00;SECR MUN DE SAUDE DE PIRIPIRIPI;PI;19/08/2020
14/08/2020;MAGNAMED;PIAUI;MUNICIPIO;TRANSPORTE;2;96580,00;SECR MUN DE SAUDE DE  JOAQUIM PIRESPI;PI;19/08/2020
14/08/2020;VYAIRE;PIAUI;MUNICIPIO;UTI;5;300000,00;SMS de Barras;PI;19/08/2020
04/09/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;1;20000,00;SECR. MUN. DE SAUDE DE LUIS CORREIA;PI;09/09/2020
04/09/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;1;20000,00;SECR. MUN. DE SAUDE DE UNIAO;PI;09/09/2020
04/09/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;1;20000,00;SMS DE PARNAIBA;PI;09/09/2020
21/09/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;1;20000,00;SECR MUN DE SAUDE DE VALENCA DO PIAUIPI;PI;28/09/2020
24/09/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;1;20000,00;SMS DE PARNAIBA;PI;30/09/2020
24/09/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;1;20000,00;SECR MUN DE SAUDE DE MARCOLANDIA  PI;PI;30/09/2020
24/09/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;2;40000,00;SECR MUN DE SAUDE DE CARIDADE DO PIAUI;PI;30/09/2020
26/10/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;1;20000,00;SECR MUN DE SAUDE DE AGUA BRANCA;PI;03/11/2020
26/10/2020;KTK;PIAUI;MUNICIPIO;TRANSPORTE;1;20000,00;SECR MUN DE SAUDE DE CRISTINO CASTRO;PI;03/11/2020
18/04/2020;MAGNAMED;PERNAMBUCO;ESTADO;TRANSPORTE;10;482900,00;Hospital Alfa;PE;19/04/2020
18/04/2020;VYAIRE;PERNAMBUCO;ESTADO;UTI;10;600000,00;Hospital Alfa;PE;19/04/2020
01/05/2020;VYAIRE;PERNAMBUCO;ESTADO;UTI;20;1200000,00;Secretaria Estadual de Saúde;PE;02/05/2020
01/05/2020;MAGNAMED;PERNAMBUCO;ESTADO;TRANSPORTE;10;482900,00;Secretaria Estadual de Saúde;PE;02/05/2020
16/05/2020;MAGNAMED;PERNAMBUCO;ESTADO;TRANSPORTE;35;1690150,00;Secretaria Estadual de Saúde;PE;17/05/2020
30/05/2020;WEG;PERNAMBUCO;ESTADO;UTI;10;600000,00;Secretaria Estadual de Saúde;PE;31/05/2020
02/06/2020;VYAIRE;PERNAMBUCO;MUNICIPIO;UTI;12;720000,00;Secretaria Municipal de Saúde (Jaboatão dos Guararapes);PE;03/06/2020
08/06/2020;MAGNAMED;PERNAMBUCO;MUNICIPIO;TRANSPORTE;5;241450,00;Secretaria Municipal de Saúde (Caruaru);PE;09/06/2020
08/06/2020;LEISTUNG;PERNAMBUCO;MUNICIPIO;UTI;10;600000,00;Secretaria Municipal de Saúde (Caruaru);PE;09/06/2020
26/06/2020;MAGNAMED;PERNAMBUCO;MUNICIPIO;TRANSPORTE;1;48290,00;Secretaria Municipal de Saúde (BOM JARDIM);PE;30/06/2020
26/06/2020;VYAIRE;PERNAMBUCO;MUNICIPIO;UTI;1;60000,00;Secretaria Municipal de Saúde (BOM JARDIM);PE;30/06/2020
26/06/2020;MAGNAMED;PERNAMBUCO;MUNICIPIO;TRANSPORTE;2;96580,00;Secretaria Municipal de Saúde (CARUARU);PE;30/06/2020
26/06/2020;VYAIRE;PERNAMBUCO;MUNICIPIO;UTI;2;120000,00;Secretaria Municipal de Saúde (CARUARU);PE;30/06/2020
26/06/2020;MAGNAMED;PERNAMBUCO;MUNICIPIO;TRANSPORTE;3;144870,00;Secretaria Municipal de Saúde (GARANHUNS);PE;30/06/2020
26/06/2020;VYAIRE;PERNAMBUCO;MUNICIPIO;UTI;2;120000,00;Secretaria Municipal de Saúde (GARANHUNS);PE;30/06/2020
26/06/2020;MAGNAMED;PERNAMBUCO;MUNICIPIO;TRANSPORTE;1;48290,00;Secretaria Municipal de Saúde (IGARASSU);PE;30/06/2020
26/06/2020;VYAIRE;PERNAMBUCO;MUNICIPIO;UTI;1;60000,00;Secretaria Municipal de Saúde (IGARASSU);PE;30/06/2020
07/07/2020;MAGNAMED;PERNAMBUCO;MUNICIPIO;TRANSPORTE;5;241450,00;CABO DE STº AGOSTINHO - HOSPITAL DOM HÉLDER CÂMARA;PE;13/07/2020
07/07/2020;MAGNAMED;PERNAMBUCO;MUNICIPIO;TRANSPORTE;5;241450,00;CARUARU - HOSPITAL MESTRE VITALINO;PE;13/07/2020
07/07/2020;MAGNAMED;PERNAMBUCO;MUNICIPIO;TRANSPORTE;5;241450,00;GARANHUNS - HOSPITAL REGIONAL DOM MOURA;PE;14/07/2020
07/07/2020;VYAIRE;PERNAMBUCO;MUNICIPIO;UTI;5;300000,00;OURICURI - HOSPITAL REGIONAL FERNANDO BEZERRA;PE;14/07/2020
07/07/2020;MAGNAMED;PERNAMBUCO;MUNICIPIO;TRANSPORTE;5;241450,00;OURICURI - HOSPITAL REGIONAL FERNANDO BEZERRA;PE;14/07/2020
07/07/2020;VYAIRE;PERNAMBUCO;MUNICIPIO;UTI;5;300000,00;PETROLINA - HOSPITAL DOM MALAM;PE;14/07/2020
07/07/2020;MAGNAMED;PERNAMBUCO;MUNICIPIO;TRANSPORTE;5;241450,00;PETROLINA - HOSPITAL DOM MALAM;PE;14/07/2020
07/07/2020;MAGNAMED;PERNAMBUCO;MUNICIPIO;TRANSPORTE;5;241450,00;RECIFE - HOSPITAL GETÚLIO VARGAS;PE;13/07/2020
07/07/2020;VYAIRE;PERNAMBUCO;MUNICIPIO;UTI;5;300000,00;RECIFE - HOSPITAL UNIVERSITÁRIO OSWALDO CRUZ - HUOC;PE;13/07/2020
07/07/2020;MAGNAMED;PERNAMBUCO;MUNICIPIO;TRANSPORTE;5;241450,00;RECIFE - HOSPITAL UNIVERSITÁRIO OSWALDO CRUZ - HUOC;PE;13/07/2020
10/07/2020;MAGNAMED;PERNAMBUCO;MUNICIPIO;TRANSPORTE;10;482900,00;PETROLINA - Secretaria Municipal de Saúde;PE;18/07/2020
10/07/2020;VYAIRE;PERNAMBUCO;MUNICIPIO;UTI;10;600000,00;PETROLINA - Secretaria Municipal de Saúde;PE;16/07/2020
17/07/2020;VYAIRE;PERNAMBUCO;MUNICIPIO;UTI;5;300000,00;PETROLINA - Secretaria Municipal de Saúde ;PE;31/07/2020
17/07/2020;KTK;PERNAMBUCO;MUNICIPIO;TRANSPORTE;5;100000,00;PETROLINA - Secretaria Municipal de Saúde ;PE;31/07/2020
31/07/2020;LEISTUNG;PERNAMBUCO;MUNICIPIO;UTI;5;300000,00;SMS de PETROLINA;PE;08/08/2020
14/08/2020;MAGNAMED;PERNAMBUCO;MUNICIPIO;TRANSPORTE;3;144870,00;SMS de CHA GRANDE;PE;18/08/2020
21/08/2020;VYAIRE;PERNAMBUCO;MUNICIPIO;UTI;2;120000,00;SMS de FLORESTA;PE;26/08/2020
08/10/2020;VYAIRE LTV 2200 USA;PERNAMBUCO;ESTADO;TRANSPORTE USA;20;1262519.4;7o Deposito de Suprimento;PE;21/10/2020
08/10/2020;MAGNAMED;PERNAMBUCO;ESTADO;UTI;6;360000;7o Deposito de Suprimento;PE;21/10/2020
